seriesuid,coordX,coordY,coordZ,label
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,-144.7,-76.25,-288.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,149.675,-71.25,-242.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,149.05,-71.25,-227.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,42.8,30.0,-221.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,22.8,35.0,-217.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,154.675,-46.25,-216.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,169.675,-10.625,-216.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,139.05,-76.25,-212.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,-12.825,25.0,-207.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,7.8,30.0,-206.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,154.675,-46.25,-202.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,169.675,-10.625,-202.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,129.05,-81.25,-196.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,7.175,25.0,-196.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,-119.075,-71.25,-171.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,-99.075,-81.25,-171.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,7.175,14.375,-171.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,-139.075,-56.25,-166.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,-32.825,-91.875,-156.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,-47.825,-91.25,-156.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,-154.7,-40.625,-146.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,-55.95,-86.25,-141.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,-48.45,-86.25,-141.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,37.8,-76.25,-130.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,12.8,0.0,-125.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,-134.7,-45.625,-120.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.652347820272212119124022644822,-144.7,-31.25,-120.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532,30.0,-51.25,-255.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532,-161.875,-81.25,-214.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532,-166.875,-81.25,-204.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532,10.625,25.0,-122.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532,-212.5,55.625,-122.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532,-222.5,-0.625,-112.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532,-15.625,15.0,-107.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532,-30.625,9.375,-92.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532,-40.625,-81.25,-82.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532,-35.625,5.0,-66.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532,106.25,10.0,-46.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532,-25.625,-0.625,-31.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532,-20.625,-5.625,-20.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532,-25.625,-76.25,-15.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532,-197.5,60.0,-15.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532,10.0,-41.25,-10.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532,-20.0,-10.625,-10.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,115.781,-78.125,1339.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,-36.094,-73.125,1339.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,55.156,-68.125,1339.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,24.531,-63.75,1339.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,-5.469,-33.125,1339.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,9.531,-33.125,1339.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,120.781,-27.5,1339.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,40.156,-68.75,1344.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,-15.469,-78.125,1349.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,24.531,-48.125,1354.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,90.156,-88.125,1354.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,115.781,-58.125,1354.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,65.156,-68.125,1364.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,80.156,-53.125,1364.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,4.531,-68.75,1364.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,65.156,-83.125,1369.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,34.531,-68.125,1369.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,40.156,-78.125,1379.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,-6.094,-88.75,1490.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,-117.344,-78.75,1490.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,-126.719,-73.125,1490.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,-147.344,-43.125,1501.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,-0.469,-93.75,1511.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,4.531,-83.75,1511.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,14.531,-83.75,1531.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,4.531,23.125,1536.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,-1.094,17.5,1556.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,-5.469,17.5,1567.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,-5.469,17.5,1587.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,4.531,-43.125,1617.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,-11.094,-38.125,1627.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,14.531,-38.125,1627.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,-5.469,2.5,1637.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-140.9,55.625,-345.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-29.65,-41.25,-340.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,72.225,-50.625,-339.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,97.225,-36.25,-334.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,112.85,-10.625,-334.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,77.85,-35.625,-330.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,82.225,-51.25,-320.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,56.6,-41.25,-320.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,87.225,-25.625,-310.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,87.85,-45.625,-299.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,107.85,-30.625,-299.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-115.275,-61.25,-229.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-145.9,-0.625,-228.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-135.9,50.0,-224.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-125.275,-56.25,-219.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-130.275,-50.625,-218.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-140.9,40.0,-208.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-135.9,50.625,-208.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-135.9,-56.25,-203.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-145.9,-40.625,-198.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-150.9,-20.625,-193.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-145.9,35.0,-193.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-140.9,50.0,-193.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-145.9,50.625,-178.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-145.9,-55.625,-173.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-150.9,-45.625,-173.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-155.9,-30.625,-168.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,41.6,25.0,-158.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-155.9,-30.625,-153.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,26.6,20.0,-148.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-155.9,55.0,-148.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-160.9,-15.625,-143.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,11.6,20.0,-132.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-24.025,-76.25,-82.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-14.025,-76.25,-81.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-4.025,-66.25,-72.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-34.025,-76.25,-71.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,21.6,-56.25,-66.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,1.6,-5.0,-66.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,112.85,-0.625,-66.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-44.025,-61.25,-51.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-160.9,-15.0,-51.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,1.6,-10.0,-51.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,-42.95,-68.45,-275.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,-2.325,-58.45,-275.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,-32.95,-37.825,-275.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,114.55,-12.825,-275.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,114.55,2.175,-275.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,-119.2,-53.45,-270.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,48.3,-78.45,-264.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,-129.2,-39.075,-250.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,-124.2,-53.45,-249.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,27.675,22.8,-122.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,2.675,-2.2,-87.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,7.675,-17.825,-31.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,33.3,-53.45,-26.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,53.3,-58.45,-16.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,-32.95,-48.45,-16.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,33.3,-48.45,-16.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,63.925,-53.45,-6.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,-42.95,-48.45,-6.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,63.925,-37.825,-6.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,7.675,-17.825,-6.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,-22.325,-79.075,-5.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,8.3,-43.45,-5.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,28.3,-43.45,-5.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,73.925,-42.825,-5.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,-12.325,-83.45,-1.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075,145.175,-43.45,-0.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,115.625,-14.025,-362.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,50.0,-84.65,-357.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,-35.625,-39.025,-352.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,-15.625,-64.025,-347.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,4.375,-74.65,-332.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,65.625,-84.65,-327.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,15.0,-74.65,-322.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,40.0,-69.65,-302.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,45.625,-59.65,-302.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,-0.625,26.6,-180.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,-26.25,16.6,-140.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,0.0,20.975,-140.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,-0.625,1.6,-89.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,130.625,16.6,-64.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,4.375,15.975,-54.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,5.0,-49.025,-49.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,-36.25,-39.025,-29.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,-0.625,-4.025,-29.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,-10.0,-44.65,-28.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,104.05,-61.25,-384.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,58.425,-56.25,-384.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,27.8,-41.25,-384.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,78.425,-25.625,-384.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,48.425,-81.25,-379.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,68.425,-71.25,-379.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,47.8,-46.25,-379.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,88.425,-71.25,-373.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,-48.45,-56.25,-368.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,104.05,-71.25,-359.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,-68.45,-56.25,-358.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,-47.825,-76.25,-353.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,12.8,-41.25,-353.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,-12.825,-35.625,-349.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,37.8,-46.25,-343.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,93.425,-56.25,-332.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,58.425,-66.25,-323.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,42.8,15.0,-191.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,32.8,15.0,-186.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,12.8,15.0,-166.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,-17.825,35.0,-166.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,2.175,20.0,-155.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,-2.825,25.0,-145.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.733642690503782454656013446707,-2.825,25.0,-95.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,97.525,-15.625,-250.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,21.9,45.0,-220.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,-194.975,-5.625,-215.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,-154.975,-91.25,-205.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,183.775,-40.625,-153.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,183.775,-36.25,-138.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,1.9,40.0,-128.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,-13.1,30.0,-118.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,-8.725,25.0,-97.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,-23.1,20.0,-92.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,-18.725,14.375,-72.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,-18.1,10.0,-57.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,-13.1,-101.25,-42.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,-28.725,-86.25,-42.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,-215.6,-25.625,-42.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,-220.6,-15.625,-42.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,-8.1,-5.0,-42.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,33.025,-63.625,-267.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,23.025,-48.625,-267.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,88.65,-3.625,-267.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,83.65,-94.25,-262.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,48.025,-54.25,-262.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,-68.225,-43.625,-257.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,63.025,-59.25,-256.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,22.4,-64.25,-252.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,83.025,-48.625,-251.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,-58.225,-63.625,-247.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,-68.225,-58.625,-247.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,43.025,-58.625,-247.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,-83.85,-69.25,-246.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,-73.85,-119.875,-242.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,37.4,-48.625,-241.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,17.4,-43.625,-241.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,78.025,-13.625,-241.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,78.65,-48.625,-237.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,58.65,-38.625,-236.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,78.025,-23.625,-236.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,7.4,-38.625,-226.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,58.025,-8.625,-226.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,2.4,-74.25,-201.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,12.4,-69.25,-196.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,58.025,2.0,-191.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,-149.475,-68.625,-186.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,-159.475,-54.25,-181.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,63.65,-18.625,-176.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,58.025,-3.0,-171.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,83.025,-23.625,-170.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,-7.6,22.0,-85.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,-13.225,-8.625,-28.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,-7.6,-18.625,1.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667,-38.225,-48.625,6.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069,25.975,-50.625,-328.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069,-9.65,-41.25,-328.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069,61.6,-71.25,-323.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069,117.225,-31.25,-308.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069,36.6,-117.5,-292.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069,56.6,-121.875,-282.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069,36.6,-117.5,-282.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069,30.975,-96.875,-282.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069,71.6,-96.875,-282.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069,-90.275,-71.25,-237.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069,-130.9,-45.625,-226.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069,5.975,-96.875,-166.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069,26.6,35.0,-135.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069,16.6,30.0,-130.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069,10.975,25.0,-125.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069,0.975,-76.25,-94.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069,-9.025,-10.625,-49.75,0
