seriesuid,coordX,coordY,coordZ,label
1.3.6.1.4.1.14519.5.2.1.6279.6001.478062284228419671253422844986,14.475,-40.525,-35.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.478062284228419671253422844986,-61.15,95.725,-35.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.478062284228419671253422844986,-76.15,95.725,-30.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,20.9,-47.55,-309.98,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,56.525,-93.175,-304.98,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,66.525,-37.55,-304.98,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,97.15,-1.925,-304.98,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,117.15,79.95,-304.98,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,40.9,-41.925,-299.98,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,71.525,-11.925,-294.98,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,112.775,84.325,-289.355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,0.275,99.95,-289.355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,51.525,-62.55,-279.355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,41.525,-73.175,-274.98,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,81.525,-16.925,-274.355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,112.775,84.325,-274.355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,30.9,18.7,-142.48,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,10.275,23.7,-142.48,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,20.9,18.7,-131.855,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.252709517998555732486024866345,15.9,13.7,-36.23,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,84.947,-221.928,-339.1,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,29.322,-145.678,-182.225,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,103.85,-30.625,-331.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,118.85,-30.625,-331.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,124.475,0.0,-331.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,124.475,10.0,-321.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,118.85,-10.0,-311.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,103.85,-5.625,-310.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,98.85,20.0,-310.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,128.85,19.375,-301.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,83.225,-25.625,-295.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,108.85,0.0,-295.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,68.225,15.0,-270.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,-23.025,20.0,-153.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,-12.4,15.0,-138.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,-23.025,10.0,-127.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,-58.65,131.25,-103.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,-38.025,131.25,-102.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,-12.4,136.25,-102.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,-2.4,136.25,-97.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,-13.025,-15.625,-82.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,73.225,136.875,-76.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,-8.025,-20.625,-72.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,76.85,0.375,-315.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,71.225,-40.25,-305.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,76.85,-19.625,-305.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,-10.025,107.25,-305.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,20.6,-40.25,-299.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,76.85,-25.25,-295.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,56.225,-45.25,-284.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,71.85,-25.25,-279.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,10.6,11.0,-131.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,-0.025,5.375,-101.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,-30.025,107.25,-60.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,-60.65,107.25,-56.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,-50.025,107.25,-56.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,-15.025,107.25,-56.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,10.6,102.25,-55.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,30.6,102.25,-50.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,10.6,-19.625,-46.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,56.85,102.25,-46.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551,70.625,-30.225,-309.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551,-56.25,-25.225,-309.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551,40.0,-70.85,-304.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551,71.25,-55.85,-304.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551,-0.625,-55.225,-299.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551,30.0,-60.85,-294.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551,50.0,-50.85,-294.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551,40.0,-60.85,-294.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551,50.0,-70.85,-284.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551,25.0,-55.85,-279.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551,65.625,-66.475,-264.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551,5.0,24.775,-116.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551,4.375,9.775,-36.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,-16.125,-96.25,-319.98,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,100.75,-86.25,-319.98,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,-36.75,-81.25,-314.355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,105.75,-86.875,-304.98,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,140.75,10.0,-304.98,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,54.5,-96.875,-304.355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,9.5,-81.875,-299.355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,120.75,-56.25,-299.355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,130.75,20.0,-299.355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,-31.125,-76.875,-294.98,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,115.75,-15.625,-294.98,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,18.875,-86.25,-294.355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,105.75,-35.625,-294.355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,-11.125,-71.25,-289.98,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,100.75,-20.625,-289.98,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,39.5,-96.875,-289.355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,125.75,-40.625,-284.98,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,75.125,-96.875,-284.355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,100.75,-91.25,-279.355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,54.5,-101.875,-274.355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,75.125,-96.875,-259.355,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,59.5,-5.625,-253.73,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,-6.125,-0.625,-1.23,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,-16.125,-10.625,-0.605,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,-1.125,-10.625,-0.605,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,105.025,-76.15,-308.43,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,125.65,116.35,-303.43,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,70.025,136.975,-303.43,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,90.025,-101.15,-292.805,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,29.4,5.1,-150.93,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,14.4,5.1,-130.93,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,65.025,136.975,-59.68,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,80.025,136.975,-59.68,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,110.65,121.35,-44.055,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,19.4,121.975,-44.055,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,14.4,-5.525,-39.055,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,75.025,121.975,-39.055,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,-76.85,126.975,-39.055,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,115.65,116.35,-34.68,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,44.4,121.35,-34.68,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,85.025,121.35,-34.68,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,100.025,121.35,-34.68,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986,65.898,-206.602,-320.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986,70.898,-206.602,-310.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986,20.273,-144.727,-249.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986,40.273,-109.727,-158.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986,35.273,-109.102,-138.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986,24.648,-114.727,-76.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986,20.273,-124.727,-56.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594,46.905,132.5895,-762.7,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594,21.28,209.4645,-579.575,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594,-114.97,219.4645,-518.95,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594,21.905,203.8395,-508.95,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,-104.875,-99.875,-208.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,-43.625,-114.875,-76.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,17.0,22.0,-71.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,-28.625,-110.5,-66.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,-64.25,-114.875,-56.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,-99.875,-109.875,-55.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,47.625,138.875,-24.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,42.625,138.875,-9.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,-59.25,118.25,5.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,-94.25,108.25,10.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,42.625,123.875,10.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,62.625,123.875,10.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,7.0,-3.625,15.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,7.0,138.875,15.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,42.625,138.875,15.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,88.25,-54.25,15.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,7.0,118.25,15.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.771831598853841017505646275338,-10.625,-83.225,-306.495,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.771831598853841017505646275338,35.0,-83.85,-280.87,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.771831598853841017505646275338,136.875,-93.85,-215.245,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.771831598853841017505646275338,15.0,2.4,-118.995,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.771831598853841017505646275338,10.0,-73.225,-42.745,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.771831598853841017505646275338,15.0,-63.225,-32.12,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.771831598853841017505646275338,-5.625,7.4,-27.745,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,-70.957,-233.957,-349.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,111.543,-168.332,-334.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,30.293,-223.957,-333.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,-0.332,-223.957,-329.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,45.293,-223.957,-328.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,35.293,-224.582,-318.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,50.293,-228.957,-314.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,50.293,-239.582,-298.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,45.293,-218.957,-298.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,40.293,-239.582,-293.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,15.293,-142.707,-293.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,-25.332,-132.707,-177.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,-0.332,-132.707,-151.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,4.668,-153.332,-95.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616,-0.332,-162.707,-85.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,154.475,-61.25,-323.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-149.9,-50.625,-323.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,159.475,-46.25,-323.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,164.475,-35.625,-322.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,63.225,-146.875,-318.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,83.225,-136.875,-318.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,93.225,-131.875,-318.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,139.475,-86.875,-318.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-93.65,136.875,-317.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-73.65,146.25,-313.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-63.025,146.25,-313.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,144.475,-81.25,-308.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-144.9,-56.25,-308.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-159.9,-31.25,-308.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,63.225,-142.5,-307.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,149.475,-71.25,-307.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,128.85,116.25,-307.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,98.85,-126.875,-303.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,128.85,-101.875,-303.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-73.65,146.25,-303.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,144.475,91.25,-302.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-94.275,136.875,-302.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,159.475,-50.625,-298.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,154.475,-61.25,-297.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-149.9,-51.25,-297.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,164.475,-31.25,-297.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-58.65,146.875,-293.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,98.85,-126.875,-292.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,128.85,-101.875,-292.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,144.475,-81.25,-292.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-159.9,-35.625,-292.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-149.9,-56.25,-288.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,63.225,-146.875,-287.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,48.225,-142.5,-287.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,88.85,-131.875,-287.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,149.475,-71.25,-287.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-93.65,136.875,-287.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-78.65,146.25,-287.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,159.475,-46.25,-283.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,164.475,-35.625,-283.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,98.85,-126.875,-282.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,124.475,-106.875,-282.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,88.85,-131.875,-277.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,144.475,-81.25,-277.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-154.9,-46.25,-277.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-58.65,146.875,-277.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,154.475,-60.625,-272.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,128.85,-101.875,-267.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,134.475,-91.875,-267.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-78.65,146.25,-267.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-53.65,146.875,-267.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,98.85,-126.875,-262.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,108.85,-121.875,-262.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-13.025,10.0,-90.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,17.6,121.25,-79.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,2.6,121.25,-74.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-13.025,121.25,-70.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,22.6,121.25,-70.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,37.6,121.25,-54.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,48.225,121.25,-49.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,57.6,121.25,-44.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,88.225,116.25,-34.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-114.275,111.25,-14.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,-103.65,116.25,-14.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,123.85,-76.25,-9.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,108.85,-86.875,-4.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,138.85,-66.25,-4.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285,27.3,-104.475,-254.44,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285,1.675,17.4,-142.565,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285,-18.325,17.4,-127.565,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285,-8.325,12.4,-117.565,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285,169.175,-23.225,-51.94,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285,-7.7,-13.225,-51.315,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285,2.3,-13.225,-46.94,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285,-18.325,133.65,-46.94,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285,169.175,-33.225,-41.94,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285,2.3,133.65,-41.94,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285,12.3,133.65,-41.94,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285,22.3,133.65,-41.94,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285,42.3,134.275,-41.94,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,99.525,-57.25,-338.93,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,99.525,-47.25,-338.93,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,73.9,-87.875,-298.305,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,104.525,104.625,-293.305,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,43.9,13.375,-156.43,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,23.9,13.375,-150.805,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-11.725,13.375,-146.43,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,18.275,13.375,-141.43,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,-1.725,120.25,-45.18,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,63.9,135.25,-45.18,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,8.275,8.375,-34.555,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,79.525,130.25,-34.555,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,63.9,135.25,-34.555,0
