seriesuid,coordX,coordY,coordZ,label
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,150.875,-10.0,-326.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,140.875,-30.625,-321.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-152.875,-91.25,-316.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-183.5,-50.625,-316.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,135.875,-41.25,-316.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-213.5,-20.625,-316.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,80.25,-101.875,-306.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,140.875,-30.625,-301.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,150.875,-10.625,-301.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,135.875,-40.625,-301.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-203.5,-15.625,-291.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,115.25,-61.25,-271.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,110.25,-66.25,-250.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-213.5,10.0,-240.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-213.5,10.0,-225.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-16.625,65.625,-169.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-6.0,15.0,-83.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-6.0,30.0,-83.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,-31.625,-45.625,-83.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,-20.625,-121.875,-357.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,19.375,-121.25,-357.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,-35.625,-116.875,-357.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,-0.625,-116.875,-357.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,30.0,-106.875,-357.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,-71.25,-96.25,-352.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,-91.25,-81.25,-352.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,15.0,-126.875,-347.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,70.625,-96.25,-347.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,-5.625,-91.25,-347.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,-10.625,-121.875,-342.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,131.25,-30.625,-342.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,-31.25,-116.875,-342.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,-86.25,-96.875,-342.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,10.0,-126.875,-332.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,-66.25,-101.875,-332.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,-76.25,-106.875,-332.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,-15.625,-121.875,-327.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,65.0,-111.875,-327.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,-56.25,-121.875,-327.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,45.0,-131.875,-317.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,40.0,-116.875,-317.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,19.375,-136.875,-312.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,15.0,-126.875,-312.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,55.625,-116.25,-307.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,-15.625,-96.875,-307.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,131.25,-41.25,-307.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,95.625,-91.25,-302.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,85.625,-76.25,-302.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,105.625,-76.25,-302.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,111.25,-51.25,-282.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,100.625,-81.25,-281.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,85.625,-81.25,-277.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,95.625,-61.25,-277.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,90.625,-71.25,-276.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,113.35,-49.225,-351.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,128.35,-49.225,-341.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,103.35,-54.85,-325.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,47.725,-150.475,-315.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,-3.525,-135.475,-285.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,1.475,-130.475,-270.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,-7.9,-129.85,-265.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,17.1,11.4,-148.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,-2.9,6.4,-143.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345,63.985,25.3703,-703.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345,78.985,30.3703,-703.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345,68.36,40.3703,-703.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345,129.61,115.9953,-687.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345,134.61,132.2453,-687.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345,109.61,116.6203,-682.625,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345,8.36,177.2453,-555.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345,-2.265,152.2453,-485.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345,-12.265,157.2453,-464.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345,38.36,111.6203,-459.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345,2.735,142.2453,-444.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.927394449308471452920270961822,-12.724,127.6286,-457.15,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.927394449308471452920270961822,-2.724,122.6286,-452.15,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119515474430718803379832249911,-133.563,-42.438,-337.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.119515474430718803379832249911,-31.688,-215.563,-49.15,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,110.25,-30.625,-292.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.307921770358136677021532761235,79.625,-46.25,-282.375,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,131.225,-96.475,-286.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,141.85,-81.475,-286.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,91.225,-50.85,-286.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,70.6,-55.85,-281.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,-101.275,-91.475,-184.75,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,25.6,50.4,-143.5,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,-50.65,-86.475,-102.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,141.85,19.775,-62.875,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,131.85,-35.85,-62.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,141.85,-50.85,-42.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,141.85,-35.85,-42.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,131.85,-35.225,-42.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,-55.65,-20.225,-32.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535,-50.025,-10.225,-32.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.292049618819567427252971059233,-71.35,-100.75,19.935,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.850739282072340578344345230132,38.525,-10.625,-208.445,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.483655032093002252444764787700,95.625,-101.875,-245.985,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.483655032093002252444764787700,105.625,-51.25,-245.985,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.483655032093002252444764787700,95.625,-81.875,-240.985,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.483655032093002252444764787700,100.625,-71.25,-240.985,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.483655032093002252444764787700,80.0,-101.875,-235.985,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.483655032093002252444764787700,85.625,-51.25,-235.985,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.483655032093002252444764787700,80.0,-86.25,-230.985,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.483655032093002252444764787700,-5.625,-81.875,-230.985,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.483655032093002252444764787700,60.625,-46.25,-230.985,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574,90.55,-104.15,-313.54,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574,-0.7,-2.9,-146.04,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574,14.3,-134.775,-136.04,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574,-102.575,-134.775,-110.415,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574,-102.575,-124.775,-110.415,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574,19.3,-124.775,-110.415,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574,-16.325,-114.775,-95.415,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574,29.3,-119.775,-94.79,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574,19.3,-119.775,-90.415,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574,4.3,-109.775,-85.415,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.171667800241622018839592854574,-102.575,-109.775,-80.415,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,65.35,-86.25,-320.24,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,110.35,80.625,-320.24,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,-167.775,65.625,-310.24,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,-157.775,70.625,-310.24,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,110.975,75.625,-305.24,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,70.35,100.625,-305.24,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,-56.525,101.25,-305.24,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,90.35,91.25,-304.615,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,59.725,-71.25,-300.24,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,-122.15,91.25,-300.24,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,-167.775,65.625,-299.615,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,-132.775,85.625,-299.615,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,-147.775,80.625,-289.615,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,79.725,96.25,-289.615,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,-36.525,101.25,-289.615,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,105.35,80.625,-279.615,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,90.35,91.25,-279.615,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,90.35,91.25,-264.615,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,110.975,70.625,-259.615,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343,105.35,80.625,-259.615,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.274052674198758621258447180130,-17.526,137.2363,-394.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805,110.545,167.5905,-704.2,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805,34.92,86.9655,-699.2,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805,9.295,202.5905,-591.7,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805,-0.705,198.2155,-582.325,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805,-21.33,167.5905,-485.45,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306,15.303,-229.822,-281.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.223650122819238796121876338881,47.925,-86.875,-284.0,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.223650122819238796121876338881,-7.7,14.375,-137.125,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.223650122819238796121876338881,-28.325,-56.25,-25.25,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436,19.0,-107.8,-136.51,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436,19.0,-102.175,-121.51,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436,-1.0,-87.175,-90.26,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436,-11.625,-82.175,-80.26,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436,-21.625,-72.175,-60.26,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,87.957,-280.543,-326.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-73.918,-255.543,-326.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-104.543,-240.543,-326.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,158.582,-83.043,-326.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-145.168,-68.043,-326.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,149.207,-67.418,-326.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,133.582,-48.043,-326.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-109.543,-32.418,-326.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-73.918,-16.793,-326.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,62.957,-16.793,-326.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-48.918,-12.418,-326.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,52.332,-12.418,-326.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-33.293,-11.793,-326.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-3.293,-11.793,-326.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-69.543,-7.418,-326.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-114.543,-2.418,-326.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-58.918,-2.418,-326.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-145.168,-311.168,-321.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,153.582,-311.168,-321.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-89.543,-290.543,-321.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-38.293,-229.918,-321.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,154.207,-296.168,-316.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-83.918,-219.918,-316.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,128.582,-47.418,-316.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,158.582,-78.043,-311.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-140.168,-63.043,-311.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,143.582,-57.418,-311.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,112.957,-32.418,-311.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,93.582,-22.418,-311.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-125.168,-17.418,-311.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,67.957,-17.418,-311.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-68.918,-16.793,-311.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-58.918,-12.418,-311.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-48.918,-12.418,-311.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,47.957,-12.418,-311.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,16.707,-11.793,-311.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-109.543,-7.418,-311.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-18.293,-7.418,-311.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,1.707,-7.418,-311.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-124.543,-6.793,-311.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-114.543,-37.418,-311.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-99.543,-26.793,-311.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-89.543,-22.418,-311.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-33.293,-11.793,-311.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-145.168,-311.168,-306.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-63.918,-255.543,-306.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-89.543,-250.543,-306.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-68.918,-240.543,-306.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-140.168,-22.418,-306.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-150.168,-12.418,-306.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-99.543,-7.418,-306.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-79.543,-6.793,-306.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-130.168,-306.168,-306.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-150.168,-301.168,-306.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-83.918,-260.543,-306.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,149.207,-311.168,-301.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,133.582,-311.168,-301.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,11.707,-296.168,-301.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,154.207,-296.168,-301.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,27.332,-11.793,-301.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,102.957,-27.418,-296.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,92.957,-22.418,-296.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,62.957,-16.793,-296.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-134.543,-22.418,-291.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,42.332,-12.418,-291.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,27.332,-11.793,-291.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,1.707,-7.418,-291.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-2.668,-295.543,-291.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-145.168,-63.043,-291.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,144.207,-57.418,-291.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,123.582,-38.043,-291.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-145.168,-27.418,-291.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-125.168,-22.418,-291.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-94.543,-22.418,-291.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-78.918,-17.418,-291.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-63.918,-16.793,-291.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-114.543,-12.418,-291.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-150.168,-11.793,-291.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-33.293,-11.793,-291.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-124.543,-7.418,-291.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-13.293,-7.418,-291.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-78.918,-6.793,-291.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-125.168,-42.418,-286.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-150.168,-2.418,-286.9,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-119.543,-311.168,-281.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-150.168,-68.043,-281.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-73.918,-17.418,-281.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,72.957,-291.168,-276.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,149.207,-57.418,-276.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-94.543,-22.418,-276.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,62.332,-16.793,-276.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,37.332,-11.793,-276.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-64.543,-17.418,-275.65,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,47.332,-296.168,-271.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-150.168,-68.043,-271.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-125.168,-27.418,-271.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-104.543,-27.418,-271.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-114.543,-7.418,-271.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-13.293,-7.418,-271.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-150.168,-2.418,-271.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-67.043,-17.418,-261.275,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,123.582,-32.418,-78.775,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,123.582,-32.418,-63.15,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,67.957,-250.543,-48.15,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,12.332,-260.543,-43.15,0
1.3.6.1.4.1.14519.5.2.1.6279.6001.671278273674156798801285503514,-3.293,-255.543,-43.15,0
